meetingName,meetingDate,raceNumber,runnerNumber,Unnamed: 0,location,weatherCondition,trackCondition,raceName,raceStartTime,raceDistance,trackDirection,raceClassConditions,runnerName,riderName,finishingPosition,FixedWinOpen,FixedWinClose,overall (runner starts),track (runner starts),firm (runner starts),good (runner starts),dead (runner starts),slow (runner starts),soft (runner starts),heavy (runner starts),distance (runner starts),classSame (runner starts),classStronger (runner starts),firstUp (runner starts),secondUp (runner starts),trackDistance (runner starts),overall (runner wins),track (runner wins),firm (runner wins),good (runner wins),dead (runner wins),slow (runner wins),soft (runner wins),heavy (runner wins),distance (runner wins),classSame (runner wins),classStronger (runner wins),firstUp (runner wins),secondUp (runner wins),trackDistance (runner wins),overall (runner placings),track (runner placings),firm (runner placings),good (runner placings),dead (runner placings),slow (runner placings),soft (runner placings),heavy (runner placings),distance (runner placings),classSame (runner placings),classStronger (runner placings),firstUp (runner placings),secondUp (runner placings),trackDistance (runner placings),track (trainer starts),region (trainer starts),last30Days (trainer starts),last12Months (trainer starts),jockey (trainer starts),track (trainer wins),region (trainer wins),last30Days (trainer wins),last12Months (trainer wins),jockey (trainer wins),track (trainer placings),region (trainer placings),last30Days (trainer placings),last12Months (trainer placings),jockey (trainer placings),track (rider starts),region (rider starts),last30Days (rider starts),last12Months (rider starts),runner (rider starts),track (rider wins),region (rider wins),last30Days (rider wins),last12Months (rider wins),runner (rider wins),track (rider placings),region (rider placings),last30Days (rider placings),last12Months (rider placings),runner (rider placings)
IPSWICH,02/02/2022 12:00:00 AM,3,6,,,FINE,GOOD4,SIRROMET BM68 HANDICAP,02/02/2022 03:48:00 PM,800,,BM-68,TRIP THE LIGHT,B.THORNTON,0.0,-1.0,-1.0,15,5,0,8,11,3,7,0,6,2,1,5,3,4,3,1,0,1,3,0,2,0,1,0,0,0,2,1,7,3,0,3,5,2,4,0,4,2,0,3,1,3,44,168,19,326,41,11,47,5,78,11,12,43,6,88,14,26,70,38,221,0,5,11,3,31,0,10,19,8,55,0
IPSWICH,02/02/2022 12:00:00 AM,3,1,,,FINE,GOOD4,SIRROMET BM68 HANDICAP,02/02/2022 03:48:00 PM,800,,BM-68,SYD'S FOOTPRINTS,J.LLOYD,0.0,-1.0,-1.0,25,1,0,22,20,1,2,1,1,0,21,4,4,1,6,0,0,6,5,0,0,0,0,0,3,1,1,0,4,0,0,4,4,0,0,0,0,0,4,0,1,0,6,31,11,103,6,1,3,2,14,2,1,7,0,32,3,66,242,22,502,0,6,33,3,67,0,18,76,9,147,0
IPSWICH,02/02/2022 12:00:00 AM,4,3,,,FINE,GOOD4,SCHWEPPES BM68 HANDICAP,02/02/2022 04:23:00 PM,1200,,BM-68,GOLLY HUTT,M.WISHART,0.0,-1.0,-1.0,22,1,0,14,11,2,4,4,8,0,16,5,4,0,3,0,0,1,2,0,1,1,0,0,2,1,1,0,6,1,0,4,4,2,2,0,2,0,3,1,1,0,1,7,1,25,4,0,0,0,0,0,1,3,0,3,2,36,159,7,301,6,2,11,1,28,1,8,33,0,58,2
IPSWICH,02/02/2022 12:00:00 AM,4,11,,,FINE,GOOD4,SCHWEPPES BM68 HANDICAP,02/02/2022 04:23:00 PM,1200,,BM-68,ELENARA,J.LLOYD,0.0,-1.0,-1.0,34,1,0,15,17,8,16,3,25,5,10,7,5,1,4,0,0,3,3,0,1,0,3,1,0,1,2,0,10,0,0,3,5,2,6,1,7,2,4,1,2,0,13,51,11,110,9,1,8,0,12,1,1,8,3,21,4,66,242,22,502,1,6,33,3,67,0,18,76,9,147,0
IPSWICH,02/02/2022 12:00:00 AM,4,2,,,FINE,GOOD4,SCHWEPPES BM68 HANDICAP,02/02/2022 04:23:00 PM,1200,,BM-68,SOUBRETTE,M.POTGIETER,-2.0,-1.0,-1.0,21,2,0,13,17,4,8,0,16,0,9,4,4,2,5,0,0,4,4,1,1,0,3,0,2,1,2,0,6,1,0,3,4,2,3,0,5,0,1,1,1,1,16,78,9,93,14,6,12,2,13,4,6,17,1,23,2,40,69,60,612,4,3,8,8,60,1,5,8,12,126,0
IPSWICH,02/02/2022 12:00:00 AM,4,9,,,FINE,GOOD4,SCHWEPPES BM68 HANDICAP,02/02/2022 04:23:00 PM,1200,,BM-68,DARING BELLE,W.PEEL,0.0,-1.0,-1.0,48,9,0,29,35,6,16,3,23,0,16,4,3,1,4,0,0,3,3,0,0,1,2,0,2,0,0,0,17,6,0,9,9,4,6,2,7,0,3,1,1,1,60,118,27,314,3,5,7,1,17,0,7,18,6,49,1,72,117,25,405,2,8,14,2,40,0,21,28,6,104,1
IPSWICH,02/02/2022 12:00:00 AM,4,8,,,FINE,GOOD4,SCHWEPPES BM68 HANDICAP,02/02/2022 04:23:00 PM,1200,,BM-68,SQUARE DANCE,Not declared,-2.0,-1.0,-1.0,18,4,0,13,16,1,5,0,4,0,4,5,4,1,3,0,0,2,2,1,1,0,1,0,0,1,1,0,5,2,0,4,4,0,1,0,1,0,1,1,0,1,60,212,32,654,0,9,17,3,87,0,17,55,9,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPSWICH,02/02/2022 12:00:00 AM,4,12,,,FINE,GOOD4,SCHWEPPES BM68 HANDICAP,02/02/2022 04:23:00 PM,1200,,BM-68,PETUNIA,T.MARSHALL,0.0,-1.0,-1.0,21,4,0,16,17,1,4,1,4,2,9,5,4,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,6,2,0,5,5,0,1,0,0,0,2,1,2,0,81,275,34,423,8,11,38,5,55,0,21,62,4,97,2,100,308,24,535,1,12,40,2,59,0,18,68,10,126,0
IPSWICH,02/02/2022 12:00:00 AM,4,10,,,FINE,GOOD4,SCHWEPPES BM68 HANDICAP,02/02/2022 04:23:00 PM,1200,,BM-68,I PROMISE YOU,J.L.TAYLOR *,0.0,-1.0,-1.0,15,1,0,8,13,2,7,0,6,0,5,4,4,1,3,0,0,1,2,1,2,0,1,0,0,1,0,0,5,1,0,3,5,0,2,0,1,0,1,2,1,1,0,3,1,16,1,0,1,0,3,0,0,0,0,7,1,10,17,13,80,2,0,0,1,2,1,0,0,0,2,1
IPSWICH,02/02/2022 12:00:00 AM,4,5,,,FINE,GOOD4,SCHWEPPES BM68 HANDICAP,02/02/2022 04:23:00 PM,1200,,BM-68,RIOT ACT,L.R DITTMAN,0.0,-1.0,-1.0,19,0,0,11,11,4,6,2,4,1,6,4,4,0,4,0,0,2,4,0,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,56,187,57,790,26,9,21,5,107,2,16,38,13,198,10,30,152,6,220,0,5,12,1,23,0,8,43,1,56,0
IPSWICH,02/02/2022 12:00:00 AM,4,4,,,FINE,GOOD4,SCHWEPPES BM68 HANDICAP,02/02/2022 04:23:00 PM,1200,,BM-68,KING'S RULE,R.FRADD,0.0,-1.0,-1.0,24,5,0,15,15,4,7,2,16,0,4,4,3,2,4,0,0,2,3,1,2,0,4,0,0,1,1,0,8,3,0,4,4,2,3,1,5,0,2,1,0,2,17,47,11,139,7,1,2,1,12,3,2,5,0,17,1,107,330,28,526,1,11,38,3,71,0,28,69,6,118,0
IPSWICH,02/02/2022 12:00:00 AM,4,7,,,FINE,GOOD4,SCHWEPPES BM68 HANDICAP,02/02/2022 04:23:00 PM,1200,,BM-68,HAMLET VON SNITZEL,J.ORMAN,-2.0,-1.0,-1.0,8,0,0,5,7,1,3,0,2,0,5,2,2,0,2,0,0,2,2,0,0,0,1,0,1,0,1,0,2,0,0,1,2,0,1,0,0,0,1,1,0,0,17,57,11,216,41,2,4,3,29,9,8,14,2,63,17,105,374,13,654,1,22,66,3,128,0,23,88,1,179,0
IPSWICH,02/02/2022 12:00:00 AM,4,6,,,FINE,GOOD4,SCHWEPPES BM68 HANDICAP,02/02/2022 04:23:00 PM,1200,,BM-68,BEFANA,N.CALLOW,0.0,-1.0,-1.0,15,4,0,10,12,1,5,0,8,1,4,4,4,4,3,1,0,1,3,0,2,0,1,0,1,2,0,1,5,2,0,5,3,0,0,0,4,0,1,0,1,2,32,78,22,302,6,6,9,6,55,1,9,18,9,78,5,31,65,15,311,0,7,10,2,65,0,7,20,0,91,0
IPSWICH,02/02/2022 12:00:00 AM,4,1,,,FINE,GOOD4,SCHWEPPES BM68 HANDICAP,02/02/2022 04:23:00 PM,1200,,BM-68,LE HEROS,S.T COLLETT,0.0,-1.0,-1.0,10,1,0,4,3,3,5,1,5,0,1,5,3,1,2,1,0,2,1,0,0,0,1,0,0,1,0,1,4,0,0,1,1,2,3,0,1,0,0,2,1,0,6,19,4,55,1,3,5,1,12,1,1,2,0,12,0,43,115,63,708,2,11,15,11,78,1,8,19,12,140,0
IPSWICH,02/02/2022 12:00:00 AM,5,3,,,FINE,GOOD4,RAY WHITE IPSWICH CLASS 5 HANDICAP,02/02/2022 04:58:00 PM,1350,,CLS5,REBEL SALUTE,B.THOMPSON *,0.0,-1.0,-1.0,17,2,0,4,8,6,10,3,10,3,3,4,3,1,4,1,0,0,0,2,2,2,2,1,0,1,1,1,9,1,0,2,6,3,7,0,6,2,1,1,2,0,53,143,23,254,24,4,10,2,20,2,10,33,3,61,6,88,346,77,652,1,9,36,8,84,1,24,90,20,166,0
IPSWICH,02/02/2022 12:00:00 AM,5,2,,,FINE,GOOD4,RAY WHITE IPSWICH CLASS 5 HANDICAP,02/02/2022 04:58:00 PM,1350,,CLS5,STARVIRGO,J.LLOYD,0.0,-1.0,-1.0,43,0,0,33,24,5,10,0,18,3,19,8,8,0,5,0,0,4,4,0,1,0,1,1,0,1,2,0,17,0,0,15,10,0,2,0,7,1,8,2,3,0,66,314,47,529,12,8,44,4,73,1,16,88,18,141,4,66,242,22,502,2,6,33,3,67,0,18,76,9,147,1
IPSWICH,02/02/2022 12:00:00 AM,5,9,,,FINE,GOOD4,RAY WHITE IPSWICH CLASS 5 HANDICAP,02/02/2022 04:58:00 PM,1350,,CLS5,DREAM SONG,W.PEEL,0.0,-1.0,-1.0,23,4,0,11,16,3,9,3,16,0,0,5,2,3,3,2,0,1,2,1,2,0,1,0,0,1,0,1,10,1,0,3,7,2,6,1,7,0,0,2,2,1,60,118,27,314,3,5,7,1,17,0,7,18,6,49,1,72,117,25,405,1,8,14,2,40,0,21,28,6,104,1
IPSWICH,02/02/2022 12:00:00 AM,5,8,,,FINE,GOOD4,RAY WHITE IPSWICH CLASS 5 HANDICAP,02/02/2022 04:58:00 PM,1350,,CLS5,SOUBRETTE,S.T COLLETT,0.0,-1.0,-1.0,21,2,0,13,17,4,8,0,0,0,1,4,4,0,5,0,0,4,4,1,1,0,0,0,0,1,2,0,6,1,0,3,4,2,3,0,0,0,0,1,1,0,16,78,9,93,2,6,12,2,13,0,6,17,1,23,2,43,115,63,708,0,11,15,11,78,0,8,19,12,140,0
IPSWICH,02/02/2022 12:00:00 AM,5,5,,,FINE,GOOD4,RAY WHITE IPSWICH CLASS 5 HANDICAP,02/02/2022 04:58:00 PM,1350,,CLS5,RAGING POLE,J.ORMAN *,0.0,-1.0,-1.0,31,8,0,24,21,3,5,2,7,3,10,5,5,2,5,1,0,4,4,0,0,1,0,0,2,0,1,0,8,3,0,7,7,0,1,0,2,2,3,2,3,1,46,148,27,351,18,11,17,5,56,3,15,40,8,106,6,105,374,13,654,6,22,66,3,128,2,23,88,1,179,2
IPSWICH,02/02/2022 12:00:00 AM,5,4,,,FINE,GOOD4,RAY WHITE IPSWICH CLASS 5 HANDICAP,02/02/2022 04:58:00 PM,1350,,CLS5,WHAM,N.CALLOW,0.0,-1.0,-1.0,30,1,0,25,16,3,5,0,11,0,7,7,6,0,5,0,0,4,2,1,1,0,4,0,0,2,0,0,7,1,0,7,6,0,0,0,1,0,1,2,2,0,32,78,22,302,6,6,9,6,55,1,9,18,9,78,5,31,65,15,311,0,7,10,2,65,0,7,20,0,91,0
IPSWICH,02/02/2022 12:00:00 AM,5,7,,,FINE,GOOD4,RAY WHITE IPSWICH CLASS 5 HANDICAP,02/02/2022 04:58:00 PM,1350,,CLS5,BROOK HILL,Not declared,-2.0,-1.0,-1.0,24,6,0,15,14,5,7,2,16,2,1,3,3,2,4,0,0,2,3,1,2,0,4,1,0,0,2,0,6,2,0,4,3,2,2,0,3,0,0,1,0,0,53,143,23,254,0,4,10,2,20,0,10,33,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPSWICH,02/02/2022 12:00:00 AM,5,6,,,FINE,GOOD4,RAY WHITE IPSWICH CLASS 5 HANDICAP,02/02/2022 04:58:00 PM,1350,,CLS5,HARLEQUIN FIELD,K.WILSON-TAYLOR,0.0,-1.0,-1.0,11,3,0,10,9,1,1,0,4,0,1,3,2,0,3,0,0,3,2,0,0,0,2,0,0,0,0,0,4,2,0,4,4,0,0,0,0,0,0,0,2,0,56,187,57,790,12,9,21,5,107,4,16,38,13,198,2,73,237,35,493,0,11,34,9,80,0,14,54,6,115,0
IPSWICH,02/02/2022 12:00:00 AM,5,1,,,FINE,GOOD4,RAY WHITE IPSWICH CLASS 5 HANDICAP,02/02/2022 04:58:00 PM,1350,,CLS5,GETYOURGREYON,M.SAVVA,0.0,-1.0,-1.0,23,4,0,14,14,3,6,3,9,1,9,7,6,2,5,1,0,4,4,0,0,1,2,0,0,1,3,0,4,1,0,3,2,0,0,1,1,1,2,2,0,1,43,108,29,360,88,5,11,3,48,14,6,17,5,75,19,31,36,32,323,1,1,1,5,36,0,4,5,4,51,1
IPSWICH,02/02/2022 12:00:00 AM,6,3,,,FINE,GOOD4,RIVER 949 FM BM70 HANDICAP,02/02/2022 05:33:00 PM,1666,,BM-70,DORSET COAST,J.ORMAN,0.0,-1.0,-1.0,30,1,1,21,18,3,6,2,5,1,4,4,4,0,5,0,0,5,4,0,0,0,2,0,0,0,0,0,9,0,0,8,5,0,1,0,2,0,1,1,2,0,56,187,57,790,21,9,21,5,107,2,16,38,13,198,7,105,374,13,654,0,22,66,3,128,0,23,88,1,179,0
IPSWICH,02/02/2022 12:00:00 AM,6,2,,,FINE,GOOD4,RIVER 949 FM BM70 HANDICAP,02/02/2022 05:33:00 PM,1666,,BM-70,POLEMIC,Y.LEWIS,0.0,-1.0,-1.0,58,3,0,41,34,5,13,4,31,14,26,9,7,1,6,0,0,5,5,1,1,0,4,1,2,0,1,0,18,1,0,11,8,2,4,3,12,4,6,3,2,0,19,44,15,274,33,2,5,1,28,3,3,9,3,60,7,1,1,4,312,3,0,0,0,27,0,0,0,0,61,1
IPSWICH,02/02/2022 12:00:00 AM,6,9,,,FINE,GOOD4,RIVER 949 FM BM70 HANDICAP,02/02/2022 05:33:00 PM,1666,,BM-70,LORD LENNOX,R.STEWART,-2.0,-1.0,-1.0,29,1,1,14,11,11,12,2,16,1,1,7,6,1,2,0,0,2,2,0,0,0,1,0,0,0,0,0,9,1,0,5,2,4,4,0,4,1,0,1,1,1,4,7,3,22,6,1,1,0,3,1,1,1,0,3,1,47,206,12,345,2,5,17,2,28,0,5,28,2,52,1
IPSWICH,02/02/2022 12:00:00 AM,6,8,,,FINE,GOOD4,RIVER 949 FM BM70 HANDICAP,02/02/2022 05:33:00 PM,1666,,BM-70,QUOTANT,S.FAWKE,0.0,-1.0,-1.0,36,9,0,20,25,7,13,3,20,2,5,7,5,3,5,1,0,3,4,1,2,0,5,0,0,0,0,1,6,0,0,2,3,1,2,2,5,0,1,0,0,0,1,5,2,10,0,0,0,0,1,0,0,0,0,1,0,7,13,27,397,0,1,1,1,22,0,1,2,5,71,0
IPSWICH,02/02/2022 12:00:00 AM,6,10,,,FINE,GOOD4,RIVER 949 FM BM70 HANDICAP,02/02/2022 05:33:00 PM,1666,,BM-70,LOCAL GOSSIP,A.SPINKS,-2.0,-1.0,-1.0,17,3,0,13,12,1,3,1,6,0,2,4,3,1,2,0,0,2,2,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,1,2,0,0,0,0,0,30,55,4,96,26,1,2,0,5,4,4,5,0,10,6,76,147,26,283,11,9,11,0,20,2,13,23,4,40,2
IPSWICH,02/02/2022 12:00:00 AM,6,5,,,FINE,GOOD4,RIVER 949 FM BM70 HANDICAP,02/02/2022 05:33:00 PM,1666,,BM-70,ALATAR,M.R.DUPLESSIS,0.0,-1.0,-1.0,11,1,0,6,7,2,4,1,4,2,2,3,2,0,3,1,0,2,2,1,1,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,13,20,5,65,6,2,4,0,8,0,0,1,1,8,0,96,413,55,660,3,7,29,4,48,0,22,94,10,152,0
IPSWICH,02/02/2022 12:00:00 AM,6,4,,,FINE,GOOD4,RIVER 949 FM BM70 HANDICAP,02/02/2022 05:33:00 PM,1666,,BM-70,SNIPPETSPEED,T.HARRISON *,0.0,-1.0,-1.0,36,2,0,15,20,6,13,8,20,13,11,7,7,2,5,0,0,0,0,1,1,4,2,0,2,2,0,0,8,0,0,4,5,1,2,2,5,4,2,0,3,0,4,6,2,28,2,0,0,0,3,0,1,1,1,7,2,6,30,9,66,3,0,0,1,3,1,2,10,4,17,0
IPSWICH,02/02/2022 12:00:00 AM,6,7,,,FINE,GOOD4,RIVER 949 FM BM70 HANDICAP,02/02/2022 05:33:00 PM,1666,,BM-70,RHYME TIME,K.WILSON-TAYLOR *,0.0,-1.0,-1.0,22,4,0,11,13,2,6,5,4,4,5,4,4,1,5,0,0,3,3,0,0,2,0,0,0,2,0,0,4,0,0,1,3,0,2,1,2,2,0,0,2,0,32,78,22,302,46,6,9,6,55,10,9,18,9,78,14,73,237,35,493,3,11,34,9,80,2,14,54,6,115,0
IPSWICH,02/02/2022 12:00:00 AM,6,6,,,FINE,GOOD4,RIVER 949 FM BM70 HANDICAP,02/02/2022 05:33:00 PM,1666,,BM-70,DUKE OF BUCKINGHAM,B.THOMPSON,0.0,-1.0,-1.0,13,1,0,4,4,6,7,2,4,1,1,3,3,0,3,0,0,1,1,2,2,0,2,0,0,0,0,0,3,0,0,0,0,3,3,0,1,0,0,1,1,0,56,187,57,790,1,9,21,5,107,0,16,38,13,198,0,88,346,77,652,0,9,36,8,84,0,24,90,20,166,0
IPSWICH,02/02/2022 12:00:00 AM,6,1,,,FINE,GOOD4,RIVER 949 FM BM70 HANDICAP,02/02/2022 05:33:00 PM,1666,,BM-70,OCTAVIAN,N.CALLOW,0.0,-1.0,-1.0,37,5,0,20,23,6,13,4,17,6,11,6,5,1,7,0,0,3,3,2,3,1,5,1,1,1,0,0,9,2,0,4,7,1,4,1,3,2,3,0,2,0,32,78,22,302,6,6,9,6,55,1,9,18,9,78,5,31,65,15,311,0,7,10,2,65,0,7,20,0,91,0
IPSWICH,02/02/2022 12:00:00 AM,7,3,,,FINE,GOOD4,SEVEN CLASS 1 PLATE,02/02/2022 06:10:00 PM,1666,,CL1-SW,NORTH ROCKS,B.THORNTON,0.0,-1.0,-1.0,12,2,0,9,10,1,3,0,5,1,1,5,2,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,34,149,17,244,2,4,10,2,17,1,9,33,4,52,1,26,70,38,221,1,5,11,3,31,1,10,19,8,55,0
IPSWICH,02/02/2022 12:00:00 AM,7,11,,,FINE,GOOD4,SEVEN CLASS 1 PLATE,02/02/2022 06:10:00 PM,1666,,CL1-SW,EVRYNOW'N'THEN,W.PEEL,0.0,-1.0,-1.0,34,2,0,18,21,7,16,0,13,3,2,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,1,0,2,0,0,1,0,0,8,10,9,103,0,0,0,0,2,0,1,1,1,20,0,72,117,25,405,0,8,14,2,40,0,21,28,6,104,0
IPSWICH,02/02/2022 12:00:00 AM,7,2,,,FINE,GOOD4,SEVEN CLASS 1 PLATE,02/02/2022 06:10:00 PM,1666,,CL1-SW,GREEK STAR,M.R.DUPLESSIS,0.0,-1.0,-1.0,9,1,0,0,4,3,7,2,2,6,1,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,18,32,9,89,0,2,3,1,3,0,4,4,1,21,0,96,413,55,660,1,7,29,4,48,0,22,94,10,152,0
IPSWICH,02/02/2022 12:00:00 AM,7,9,,,FINE,GOOD4,SEVEN CLASS 1 PLATE,02/02/2022 06:10:00 PM,1666,,CL1-SW,ATLANTIC EAGLE,K.WILSON-TAYLOR,0.0,-1.0,-1.0,2,0,0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,4,55,2,3,5,1,12,1,1,2,0,12,0,73,237,35,493,2,11,34,9,80,1,14,54,6,115,0
IPSWICH,02/02/2022 12:00:00 AM,7,8,,,FINE,GOOD4,SEVEN CLASS 1 PLATE,02/02/2022 06:10:00 PM,1666,,CL1-SW,NAUGHTY HARRY,L.V.CASSIDY,0.0,-1.0,-1.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,146,14,278,0,11,34,3,73,0,8,39,4,70,0,49,210,20,321,0,7,30,6,43,0,21,59,4,85,0
IPSWICH,02/02/2022 12:00:00 AM,7,12,,,FINE,GOOD4,SEVEN CLASS 1 PLATE,02/02/2022 06:10:00 PM,1666,,CL1-SW,RATIONS,J.BYRNE *,0.0,-1.0,-1.0,11,1,0,5,6,3,5,1,5,3,2,3,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,6,1,0,2,2,3,3,1,3,3,1,1,2,0,18,78,7,132,5,3,12,0,19,1,6,22,4,41,3,71,464,41,560,3,9,67,4,81,1,30,134,16,160,2
IPSWICH,02/02/2022 12:00:00 AM,7,13,,,FINE,GOOD4,SEVEN CLASS 1 PLATE,02/02/2022 06:10:00 PM,1666,,CL1-SW,THE LOVE ROCKET,B.THOMPSON *,0.0,-1.0,-1.0,10,3,0,5,8,2,5,0,6,2,0,2,2,2,1,0,0,1,1,0,0,0,1,0,0,0,1,0,2,1,0,1,2,0,1,0,2,1,0,0,0,1,31,62,9,122,6,2,4,0,7,1,7,12,4,23,1,88,346,77,652,3,9,36,8,84,1,24,90,20,166,0
IPSWICH,02/02/2022 12:00:00 AM,7,10,,,FINE,GOOD4,SEVEN CLASS 1 PLATE,02/02/2022 06:10:00 PM,1666,,CL1-SW,DUTCH DELIGHT,J.LLOYD *,0.0,-1.0,-1.0,26,6,0,14,17,7,10,2,7,5,1,5,5,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,6,4,0,4,4,2,2,0,3,3,0,1,0,1,18,49,12,128,26,2,7,1,13,8,8,14,2,32,9,66,242,22,502,5,6,33,3,67,1,18,76,9,147,3
IPSWICH,02/02/2022 12:00:00 AM,7,5,,,FINE,GOOD4,SEVEN CLASS 1 PLATE,02/02/2022 06:10:00 PM,1666,,CL1-SW,SILVERBROOK LAD,M.HELLYER,0.0,-1.0,-1.0,28,19,0,16,17,2,7,5,2,8,4,5,5,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,2,2,0,0,0,0,0,0,1,0,0,10,11,2,15,0,0,0,0,0,0,0,0,0,0,0,110,188,41,586,1,7,14,4,50,0,16,25,4,103,0
IPSWICH,02/02/2022 12:00:00 AM,7,4,,,FINE,GOOD4,SEVEN CLASS 1 PLATE,02/02/2022 06:10:00 PM,1666,,CL1-SW,PEDAL TO THE METAL,N.CALLOW,0.0,-1.0,-1.0,4,0,0,3,2,1,1,0,1,0,0,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,195,26,430,1,7,21,3,60,0,17,53,7,130,1,31,65,15,311,0,7,10,2,65,0,7,20,0,91,0
IPSWICH,02/02/2022 12:00:00 AM,7,7,,,FINE,GOOD4,SEVEN CLASS 1 PLATE,02/02/2022 06:10:00 PM,1666,,CL1-SW,THINK STRAIGHT,R.STEWART,-2.0,-1.0,-1.0,20,0,0,11,12,6,8,1,11,9,9,5,4,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,4,0,0,1,2,1,2,1,3,1,2,1,1,0,4,7,3,22,6,1,1,0,3,1,1,1,0,3,1,47,206,12,345,2,5,17,2,28,0,5,28,2,52,0
IPSWICH,02/02/2022 12:00:00 AM,7,6,,,FINE,GOOD4,SEVEN CLASS 1 PLATE,02/02/2022 06:10:00 PM,1666,,CL1-SW,STYLE SEEKER,Not declared,-2.0,-1.0,-1.0,4,0,0,0,2,1,3,1,2,0,0,2,2,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0,0,1,1,2,0,1,0,0,1,1,0,7,45,5,105,0,1,9,1,14,0,2,10,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPSWICH,02/02/2022 12:00:00 AM,7,1,,,FINE,GOOD4,SEVEN CLASS 1 PLATE,02/02/2022 06:10:00 PM,1666,,CL1-SW,CHOIR,A.SPINKS,-2.0,-1.0,-1.0,8,0,0,5,5,1,2,1,3,1,4,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,1,0,1,0,1,1,0,0,30,55,4,96,26,1,2,0,5,4,4,5,0,10,6,76,147,26,283,0,9,11,0,20,0,13,23,4,40,0
IPSWICH,02/02/2022 12:00:00 AM,8,3,,,FINE,GOOD4,BRUNCH AT THE BARN RACES 20 FEB CLASS 2,02/02/2022 06:50:00 PM,1200,,CLS2,MERIDEN FLASH,R.FRADD,0.0,-1.0,-1.0,2,0,0,2,2,0,0,0,1,0,0,2,0,0,2,0,0,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,195,26,430,110,7,21,3,60,25,17,53,7,130,32,107,330,28,526,1,11,38,3,71,1,28,69,6,118,0
IPSWICH,02/02/2022 12:00:00 AM,8,11,,,FINE,GOOD4,BRUNCH AT THE BARN RACES 20 FEB CLASS 2,02/02/2022 06:50:00 PM,1200,,CLS2,PETUNIA,Not declared,-2.0,-1.0,-1.0,21,4,0,16,17,1,4,1,4,1,11,5,4,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,6,2,0,5,5,0,1,0,0,0,2,1,2,0,81,275,34,423,0,11,38,5,55,0,21,62,4,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPSWICH,02/02/2022 12:00:00 AM,8,2,,,FINE,GOOD4,BRUNCH AT THE BARN RACES 20 FEB CLASS 2,02/02/2022 06:50:00 PM,1200,,CLS2,MAYBE THE BEST,J.BYRNE,0.0,-1.0,-1.0,7,0,0,5,4,0,1,1,5,0,3,2,2,0,2,0,0,2,1,0,0,0,2,0,1,1,0,0,4,0,0,2,2,0,1,1,3,0,1,1,2,0,32,146,14,278,7,11,34,3,73,2,8,39,4,70,2,71,464,41,560,0,9,67,4,81,0,30,134,16,160,0
IPSWICH,02/02/2022 12:00:00 AM,8,9,,,FINE,GOOD4,BRUNCH AT THE BARN RACES 20 FEB CLASS 2,02/02/2022 06:50:00 PM,1200,,CLS2,BELLA ROYALE,B.ANDREW,0.0,-1.0,-1.0,13,2,0,10,7,2,2,1,9,0,1,4,3,2,2,1,0,2,1,0,0,0,2,0,0,1,0,1,4,1,0,2,1,2,2,0,2,0,0,1,1,1,20,37,5,86,31,4,4,1,13,7,5,8,1,21,7,11,17,6,45,2,2,2,1,8,1,3,4,2,11,1
